onset	duration	sample	stimuli	name	response_time	value
522.405	0	522406	ROCKET	DIN1	1035	1
526.906	0	526907	FEATHER	DIN1	1249	1
532.406	0	532407	Scrambled	DIN1	-1	1
537.906	0	537907	GIRAFFE	DIN1	769	1
542.406	0	542407	Scrambled	DIN1	-1	1
546.906	0	546907	Scrambled	DIN1	-1	1
552.406	0	552407	CHIMNEY	DIN1	944	1
556.906	0	556907	Scrambled	DIN1	-1	1
562.406	0	562407	SQUIRREL	DIN1	775	1
567.906	0	567907	Scrambled	DIN1	-1	1
573.405	0	573406	BALL	DIN1	1026	1
578.905	0	578906	CRAB	DIN1	1089	1
584.405	0	584406	FISH	DIN1	1443	1
589.905	0	589906	FLAG	DIN1	796	1
594.405	0	594406	Scrambled	DIN1	-1	1
599.905	0	599906	HANGER	DIN1	938	1
604.405	0	604406	rugbybal	DIN1	1335	1
